departement,Circonscription,Nuance 1,Prénom candidat 1,Nom candidat 1,Liste 1,Nombre de voix 1,bloc
SEINE-ET-MARNE,3,EXG,DANIEL,LIOUBOWNY,LUTTE OUVRIERE,2114,Gauche radicale et extreme gauche
SEINE-ET-MARNE,4,EXG,DANIEL,LIOUBOWNY,LUTTE OUVRIERE,2240,Gauche radicale et extreme gauche
SEINE-ET-MARNE,5,EXG,DANIEL,LIOUBOWNY,LUTTE OUVRIERE,1918,Gauche radicale et extreme gauche
SEINE-ET-MARNE,6,EXG,DANIEL,LIOUBOWNY,LUTTE OUVRIERE,2091,Gauche radicale et extreme gauche
SEINE-ET-MARNE,7,EXG,DANIEL,LIOUBOWNY,LUTTE OUVRIERE,1740,Gauche radicale et extreme gauche
SEINE-ET-MARNE,8,EXG,DANIEL,LIOUBOWNY,LUTTE OUVRIERE,2179,Gauche radicale et extreme gauche
SEINE-ET-MARNE,9,EXG,DANIEL,LIOUBOWNY,LUTTE OUVRIERE,2531,Gauche radicale et extreme gauche
YVELINES,1,EXG,ALAIN,LUGUET,LUTTE OUVRIERE,1230,Gauche radicale et extreme gauche
YVELINES,2,EXG,ALAIN,LUGUET,LUTTE OUVRIERE,1160,Gauche radicale et extreme gauche
YVELINES,3,EXG,ALAIN,LUGUET,LUTTE OUVRIERE,770,Gauche radicale et extreme gauche
YVELINES,4,EXG,ALAIN,LUGUET,LUTTE OUVRIERE,1064,Gauche radicale et extreme gauche
YVELINES,5,EXG,ALAIN,LUGUET,LUTTE OUVRIERE,1180,Gauche radicale et extreme gauche
YVELINES,6,EXG,ALAIN,LUGUET,LUTTE OUVRIERE,888,Gauche radicale et extreme gauche
YVELINES,7,EXG,ALAIN,LUGUET,LUTTE OUVRIERE,1355,Gauche radicale et extreme gauche
YVELINES,8,EXG,ALAIN,LUGUET,LUTTE OUVRIERE,1522,Gauche radicale et extreme gauche
YVELINES,9,EXG,ALAIN,LUGUET,LUTTE OUVRIERE,1967,Gauche radicale et extreme gauche
YVELINES,10,EXG,ALAIN,LUGUET,LUTTE OUVRIERE,1951,Gauche radicale et extreme gauche
YVELINES,11,EXG,ALAIN,LUGUET,LUTTE OUVRIERE,1275,Gauche radicale et extreme gauche
YVELINES,12,EXG,ALAIN,LUGUET,LUTTE OUVRIERE,1330,Gauche radicale et extreme gauche
SOMME,1,EXG,RAYMOND,HALLARD,LUTTE OUVRIERE,2063,Gauche radicale et extreme gauche
SOMME,2,EXG,RAYMOND,HALLARD,LUTTE OUVRIERE,1782,Gauche radicale et extreme gauche
SOMME,3,EXG,RAYMOND,HALLARD,LUTTE OUVRIERE,2780,Gauche radicale et extreme gauche
SOMME,4,EXG,RAYMOND,HALLARD,LUTTE OUVRIERE,3301,Gauche radicale et extreme gauche
SOMME,5,EXG,RAYMOND,HALLARD,LUTTE OUVRIERE,3447,Gauche radicale et extreme gauche
SOMME,6,EXG,RAYMOND,HALLARD,LUTTE OUVRIERE,3194,Gauche radicale et extreme gauche
TARN,1,EXG,CHANTAL,TRESSENS,LUTTE OUVRIERE,1614,Gauche radicale et extreme gauche
TARN,2,EXG,CHANTAL,TRESSENS,LUTTE OUVRIERE,1831,Gauche radicale et extreme gauche
TARN,3,EXG,CHANTAL,TRESSENS,LUTTE OUVRIERE,1375,Gauche radicale et extreme gauche
TARN,4,EXG,CHANTAL,TRESSENS,LUTTE OUVRIERE,2060,Gauche radicale et extreme gauche
TARN-ET-GARONNE,1,EXG,JEAN-CLAUDE,ESPINOSA,LUTTE OUVRIERE,1993,Gauche radicale et extreme gauche
TARN-ET-GARONNE,2,EXG,JEAN-CLAUDE,ESPINOSA,LUTTE OUVRIERE,1943,Gauche radicale et extreme gauche
VIENNE,1,EXG,PATRICE,VILLERET,LUTTE OUVRIERE,2224,Gauche radicale et extreme gauche
VIENNE,2,EXG,PATRICE,VILLERET,LUTTE OUVRIERE,1702,Gauche radicale et extreme gauche
VIENNE,3,EXG,PATRICE,VILLERET,LUTTE OUVRIERE,2163,Gauche radicale et extreme gauche
VIENNE,4,EXG,PATRICE,VILLERET,LUTTE OUVRIERE,2670,Gauche radicale et extreme gauche
HAUTE-VIENNE,1,EXG,CLAUDINE,ROUSSIE,LUTTE OUVRIERE,1159,Gauche radicale et extreme gauche
HAUTE-VIENNE,2,EXG,CLAUDINE,ROUSSIE,LUTTE OUVRIERE,1885,Gauche radicale et extreme gauche
HAUTE-VIENNE,3,EXG,CLAUDINE,ROUSSIE,LUTTE OUVRIERE,1874,Gauche radicale et extreme gauche
HAUTE-VIENNE,4,EXG,CLAUDINE,ROUSSIE,LUTTE OUVRIERE,2042,Gauche radicale et extreme gauche
VOSGES,1,EXG,GERARD,NEIS,LUTTE OUVRIERE,2012,Gauche radicale et extreme gauche
VOSGES,2,EXG,GERARD,NEIS,LUTTE OUVRIERE,1544,Gauche radicale et extreme gauche
VOSGES,3,EXG,GERARD,NEIS,LUTTE OUVRIERE,1900,Gauche radicale et extreme gauche
VOSGES,4,EXG,GERARD,NEIS,LUTTE OUVRIERE,1956,Gauche radicale et extreme gauche
YONNE,1,EXG,ALAIN,WOLF,LUTTE OUVRIERE,1319,Gauche radicale et extreme gauche
YONNE,2,EXG,ALAIN,WOLF,LUTTE OUVRIERE,1510,Gauche radicale et extreme gauche
YONNE,3,EXG,ALAIN,WOLF,LUTTE OUVRIERE,1567,Gauche radicale et extreme gauche
TERRITOIRE DE BELFORT,1,EXG,GERARD,BELOT,LUTTE OUVRIERE,1567,Gauche radicale et extreme gauche
TERRITOIRE DE BELFORT,2,EXG,GERARD,BELOT,LUTTE OUVRIERE,2092,Gauche radicale et extreme gauche
ESSONNE,1,EXG,MONIQUE,LEBORGNE,LUTTE OUVRIERE,1531,Gauche radicale et extreme gauche
ESSONNE,2,EXG,MONIQUE,LEBORGNE,LUTTE OUVRIERE,1792,Gauche radicale et extreme gauche
ESSONNE,3,EXG,MONIQUE,LEBORGNE,LUTTE OUVRIERE,2117,Gauche radicale et extreme gauche
ESSONNE,4,EXG,MONIQUE,LEBORGNE,LUTTE OUVRIERE,1613,Gauche radicale et extreme gauche
ESSONNE,5,EXG,MONIQUE,LEBORGNE,LUTTE OUVRIERE,1244,Gauche radicale et extreme gauche
ESSONNE,6,EXG,MONIQUE,LEBORGNE,LUTTE OUVRIERE,1617,Gauche radicale et extreme gauche
ESSONNE,7,EXG,MONIQUE,LEBORGNE,LUTTE OUVRIERE,1436,Gauche radicale et extreme gauche
ESSONNE,8,EXG,MONIQUE,LEBORGNE,LUTTE OUVRIERE,1655,Gauche radicale et extreme gauche
ESSONNE,9,EXG,MONIQUE,LEBORGNE,LUTTE OUVRIERE,1538,Gauche radicale et extreme gauche
ESSONNE,10,EXG,MONIQUE,LEBORGNE,LUTTE OUVRIERE,1276,Gauche radicale et extreme gauche
HAUTS-DE-SEINE,1,EXG,MICHEL,BRETON,LUTTE OUVRIERE,1595,Gauche radicale et extreme gauche
HAUTS-DE-SEINE,2,EXG,MICHEL,BRETON,LUTTE OUVRIERE,1038,Gauche radicale et extreme gauche
HAUTS-DE-SEINE,3,EXG,MICHEL,BRETON,LUTTE OUVRIERE,1130,Gauche radicale et extreme gauche
HAUTS-DE-SEINE,4,EXG,MICHEL,BRETON,LUTTE OUVRIERE,1358,Gauche radicale et extreme gauche
HAUTS-DE-SEINE,5,EXG,MICHEL,BRETON,LUTTE OUVRIERE,1068,Gauche radicale et extreme gauche
HAUTS-DE-SEINE,6,EXG,MICHEL,BRETON,LUTTE OUVRIERE,750,Gauche radicale et extreme gauche
HAUTS-DE-SEINE,7,EXG,MICHEL,BRETON,LUTTE OUVRIERE,1024,Gauche radicale et extreme gauche
HAUTS-DE-SEINE,8,EXG,MICHEL,BRETON,LUTTE OUVRIERE,1011,Gauche radicale et extreme gauche
