year,bloc,departement,percentage,votes
1988,Centre,Somme,14.85,47458
1988,Centre,Tarn,14.74,31038
1988,Centre,Tarn et Garonne,13.7,16350
1988,Centre,Territoire de Belfort,13.89,9437
1988,Centre,Val d'Oise,14.53,66223
1988,Centre,Val de Marne,14.03,77060
1988,Centre,Var,16.17,70101
1988,Centre,Vaucluse,15.18,37911
1988,Centre,Vendée,24.01,73397
1988,Centre,Vienne,16.39,35797
1988,Centre,Vosges,17.36,38298
1988,Centre,Yonne,17.23,30639
1988,Centre,Yvelines,18.49,115565
1988,Droite,Ain,19.12,43343
1988,Droite,Aisne,17.17,51498
1988,Droite,Allier,19.46,41821
1988,Droite,Alpes de Haute Provence,18.35,14436
1988,Droite,Alpes Maritimes,24.3,124581
1988,Droite,Ardèche,19.99,32987
1988,Droite,Ardennes,17.33,26928
1988,Droite,Ariège,18.18,15781
1988,Droite,Aube,20.49,31040
1988,Droite,Aude,17.65,31753
1988,Droite,Aveyron,25.77,45171
1988,Droite,Bas Rhin,17.59,86906
1988,Droite,Bouches du Rhône,14.77,126249
1988,Droite,Calvados,19.89,66242
1988,Droite,Cantal,37.45,38097
1988,Droite,Charente,19.56,39768
1988,Droite,Charente Maritime,20.18,60534
1988,Droite,Cher,18.72,33926
1988,Droite,Corrèze,39.18,62257
1988,Droite,Corse du Sud,31.73,19650
1988,Droite,Côte d'Or,22.05,55175
1988,Droite,Côtes d'Armor,18.91,65718
1988,Droite,Creuse,28.21,24522
1988,Droite,Deux Sèvres,21.2,43303
1988,Droite,Dordogne,23.77,59791
1988,Droite,Doubs,21.52,53886
1988,Droite,Drôme,18.34,40569
1988,Droite,Essonne,19.34,98927
1988,Droite,Eure,19.67,53637
1988,Droite,Eure et Loir,19.31,40427
1988,Droite,Finistère,20.92,105807
1988,Droite,Gard,15.36,49060
1988,Droite,Gers,20.3,22571
1988,Droite,Gironde,19.36,121460
1988,Droite,Guadeloupe,25.31,19452
1988,Droite,Guyane,30.56,4998
1988,Droite,Haut Rhin,17.07,59880
1988,Droite,Haute Corse,30.39,22868
1988,Droite,Haute Garonne,16.79,78996
1988,Droite,Haute Loire,21,26470
1988,Droite,Haute Marne,19.58,22767
1988,Droite,Haute Saône,20.12,27237
1988,Droite,Haute Savoie,22.52,59765
1988,Droite,Haute Vienne,22.14,47599
1988,Droite,Hautes Alpes,20.62,13457
1988,Droite,Hautes Pyrénées,18.34,24917
1988,Droite,Hauts de Seine,24.72,161206
1988,Droite,Hérault,17.32,71894
1988,Droite,Ille et Vilaine,20.95,90568
1988,Droite,Indre,19.87,29401
1988,Droite,Indre et Loire,18.3,51106
1988,Droite,Isère,16.61,81850
1988,Droite,Jura,18.77,26292
1988,Droite,La Réunion,17.46,36850
1988,Droite,Landes,21,41076
1988,Droite,Loir et Cher,19.35,34562
1988,Droite,Loire,17.93,66909
1988,Droite,Loire Atlantique,19.76,111074
1988,Droite,Loiret,21.02,62761
1988,Droite,Lot,23.83,24160
1988,Droite,Lot et Garonne,18.53,34239
1988,Droite,Lozère,26.93,12449
1988,Droite,Maine et Loire,22.06,83133
1988,Droite,Manche,23.26,64212
1988,Droite,Marne,20.49,57278
1988,Droite,Martinique,19.86,23228
1988,Droite,Mayenne,24.13,39235
1988,Droite,Mayotte,36.89,5615
1988,Droite,Meurthe et Moselle,15.63,57583
1988,Droite,Meuse,18.06,20617
1988,Droite,Morbihan,19.92,72918
1988,Droite,Moselle,16.26,87136
1988,Droite,Nièvre,17.02,24376
1988,Droite,Nord,15.03,199741
1988,Droite,Oise,17.74,65199
1988,Droite,Orne,23.4,40298
1988,Droite,Paris,31.57,297514
1988,Droite,Pas de Calais,14.51,118599
1988,Droite,Puy de Dôme,19.6,63316
1988,Droite,Pyrénées Atlantiques,24.46,81986
1988,Droite,Pyrénées Orientales,17.81,35354
1988,Droite,Rhône,17.36,120767
1988,Droite,Saône et Loire,20.57,63609
1988,Droite,Sarthe,19.32,55993
1988,Droite,Savoie,20.95,37843
1988,Droite,Seine et Marne,19.86,96909
1988,Droite,Seine Maritime,16.77,109137
1988,Droite,Seine Saint Denis,14.61,79419
1988,Droite,Somme,16.9,53997
1988,Droite,Tarn,19.15,40319
1988,Droite,Tarn et Garonne,20.41,24351
1988,Droite,Territoire de Belfort,17.3,11749
1988,Droite,Val d'Oise,18,82039
1988,Droite,Val de Marne,19.38,106428
1988,Droite,Var,19.91,86320
1988,Droite,Vaucluse,16.73,41769
1988,Droite,Vendée,24.51,74923
1988,Droite,Vienne,21.77,47558
1988,Droite,Vosges,19.19,42324
1988,Droite,Yonne,19.96,35494
1988,Droite,Yvelines,24.49,153090
1988,Droite radicale et extreme droite,Ain,16.09,36464
1988,Droite radicale et extreme droite,Aisne,13.41,40220
1988,Droite radicale et extreme droite,Allier,10.14,21801
1988,Droite radicale et extreme droite,Alpes de Haute Provence,16.72,13156
1988,Droite radicale et extreme droite,Alpes Maritimes,24.24,124281
1988,Droite radicale et extreme droite,Ardèche,12.89,21272
1988,Droite radicale et extreme droite,Ardennes,15.07,23415
1988,Droite radicale et extreme droite,Ariège,10.29,8936
1988,Droite radicale et extreme droite,Aube,14.42,21838
1988,Droite radicale et extreme droite,Aude,13.72,24685
1988,Droite radicale et extreme droite,Aveyron,8.87,15542
1988,Droite radicale et extreme droite,Bas Rhin,21.94,108350
1988,Droite radicale et extreme droite,Bouches du Rhône,26.4,225595
1988,Droite radicale et extreme droite,Calvados,11.06,36822
1988,Droite radicale et extreme droite,Cantal,7.1,7225
1988,Droite radicale et extreme droite,Charente,8.89,18081
1988,Droite radicale et extreme droite,Charente Maritime,11.17,33497
1988,Droite radicale et extreme droite,Cher,11.57,20963
1988,Droite radicale et extreme droite,Corrèze,5.93,9418
1988,Droite radicale et extreme droite,Corse du Sud,14.81,9174
1988,Droite radicale et extreme droite,Côte d'Or,13.92,34833
1988,Droite radicale et extreme droite,Côtes d'Armor,8.24,28627
1988,Droite radicale et extreme droite,Creuse,7.79,6770
1988,Droite radicale et extreme droite,Deux Sèvres,7.49,15299
1988,Droite radicale et extreme droite,Dordogne,9.81,24682
1988,Droite radicale et extreme droite,Doubs,14.42,36109
1988,Droite radicale et extreme droite,Drôme,16.7,36938
1988,Droite radicale et extreme droite,Essonne,14.98,76656
1988,Droite radicale et extreme droite,Eure,14.04,38288
1988,Droite radicale et extreme droite,Eure et Loir,15.4,32245
1988,Droite radicale et extreme droite,Finistère,9.92,50149
1988,Droite radicale et extreme droite,Gard,20.59,65778
1988,Droite radicale et extreme droite,Gers,10.68,11882
1988,Droite radicale et extreme droite,Gironde,12.3,77180
1988,Droite radicale et extreme droite,Guadeloupe,1.68,1292
1988,Droite radicale et extreme droite,Guyane,4.71,771
1988,Droite radicale et extreme droite,Haut Rhin,21.71,76158
1988,Droite radicale et extreme droite,Haute Corse,12.01,9040
1988,Droite radicale et extreme droite,Haute Garonne,13.15,61877
1988,Droite radicale et extreme droite,Haute Loire,14.08,17751
1988,Droite radicale et extreme droite,Haute Marne,15.63,18176
1988,Droite radicale et extreme droite,Haute Saône,13.85,18748
1988,Droite radicale et extreme droite,Haute Savoie,15.47,41067
1988,Droite radicale et extreme droite,Haute Vienne,7.84,16852
1988,Droite radicale et extreme droite,Hautes Alpes,13.7,8941
1988,Droite radicale et extreme droite,Hautes Pyrénées,9.93,13497
1988,Droite radicale et extreme droite,Hauts de Seine,14.77,96321
1988,Droite radicale et extreme droite,Hérault,19.91,82655
1988,Droite radicale et extreme droite,Ille et Vilaine,8.64,37341
1988,Droite radicale et extreme droite,Indre,11.34,16778
1988,Droite radicale et extreme droite,Indre et Loire,12.23,34155
1988,Droite radicale et extreme droite,Isère,16.1,79338
1988,Droite radicale et extreme droite,Jura,14.53,20347
1988,Droite radicale et extreme droite,La Réunion,1.77,3740
1988,Droite radicale et extreme droite,Landes,8.96,17529
1988,Droite radicale et extreme droite,Loir et Cher,12.79,22841
1988,Droite radicale et extreme droite,Loire,17.36,64808
1988,Droite radicale et extreme droite,Loire Atlantique,10.04,56420
1988,Droite radicale et extreme droite,Loiret,14.92,44554
1988,Droite radicale et extreme droite,Lot,8.34,8452
1988,Droite radicale et extreme droite,Lot et Garonne,15.41,28485
1988,Droite radicale et extreme droite,Lozère,11.63,5377
1988,Droite radicale et extreme droite,Maine et Loire,9.53,35901
1988,Droite radicale et extreme droite,Manche,10.78,29753
1988,Droite radicale et extreme droite,Marne,14.03,39217
1988,Droite radicale et extreme droite,Martinique,1.17,1365
1988,Droite radicale et extreme droite,Mayenne,8.21,13346
1988,Droite radicale et extreme droite,Mayotte,1.29,196
1988,Droite radicale et extreme droite,Meurthe et Moselle,14.85,54695
1988,Droite radicale et extreme droite,Meuse,15,17130
1988,Droite radicale et extreme droite,Morbihan,12.98,47525
1988,Droite radicale et extreme droite,Moselle,19.91,106713
1988,Droite radicale et extreme droite,Nièvre,9.72,13925
1988,Droite radicale et extreme droite,Nord,15.16,201473
1988,Droite radicale et extreme droite,Oise,16.73,61478
1988,Droite radicale et extreme droite,Orne,11.79,20313
1988,Droite radicale et extreme droite,Paris,13.38,126123
1988,Droite radicale et extreme droite,Pas de Calais,11.4,93152
1988,Droite radicale et extreme droite,Puy de Dôme,11.58,37400
1988,Droite radicale et extreme droite,Pyrénées Atlantiques,10.69,35817
1988,Droite radicale et extreme droite,Pyrénées Orientales,20.52,40738
1988,Droite radicale et extreme droite,Rhône,18.03,125406
1988,Droite radicale et extreme droite,Saône et Loire,11.11,34374
1988,Droite radicale et extreme droite,Sarthe,9.34,27077
1988,Droite radicale et extreme droite,Savoie,15.21,27465
1988,Droite radicale et extreme droite,Seine et Marne,17.75,86638
1988,Droite radicale et extreme droite,Seine Maritime,11.23,73097
1988,Droite radicale et extreme droite,Seine Saint Denis,19.81,107692
1988,Droite radicale et extreme droite,Somme,13.8,44095
1988,Droite radicale et extreme droite,Tarn,14.78,31110
1988,Droite radicale et extreme droite,Tarn et Garonne,15.19,18123
1988,Droite radicale et extreme droite,Territoire de Belfort,16.77,11390
1988,Droite radicale et extreme droite,Val d'Oise,18.08,82387
1988,Droite radicale et extreme droite,Val de Marne,15.65,85940
1988,Droite radicale et extreme droite,Var,25.09,108752
1988,Droite radicale et extreme droite,Vaucluse,23.12,57724
1988,Droite radicale et extreme droite,Vendée,8.7,26589
1988,Droite radicale et extreme droite,Vienne,9.3,20325
1988,Droite radicale et extreme droite,Vosges,14.89,32837
1988,Droite radicale et extreme droite,Yonne,15.73,27966
1988,Droite radicale et extreme droite,Yvelines,15.05,94100
1988,Ecologisme,Ain,4.05,9176
1988,Ecologisme,Aisne,3.27,9802
1988,Ecologisme,Allier,3,6443
1988,Ecologisme,Alpes de Haute Provence,4.52,3555
1988,Ecologisme,Alpes Maritimes,3.03,15533
1988,Ecologisme,Ardèche,4.14,6825
1988,Ecologisme,Ardennes,3.56,5539
1988,Ecologisme,Ariège,3.52,3055
1988,Ecologisme,Aube,3.5,5302
1988,Ecologisme,Aude,3.15,5676
1988,Ecologisme,Aveyron,3.94,6903
1988,Ecologisme,Bas Rhin,9.37,46300
1988,Ecologisme,Bouches du Rhône,2.94,25118
1988,Ecologisme,Calvados,4.1,13639
1988,Ecologisme,Cantal,2.44,2487
1988,Ecologisme,Charente,3.22,6547
1988,Ecologisme,Charente Maritime,3.67,11003
1988,Ecologisme,Cher,3.24,5873
1988,Ecologisme,Corrèze,2.41,3834
1988,Ecologisme,Corse du Sud,2.38,1472
1988,Ecologisme,Côte d'Or,4.09,10244
1988,Ecologisme,Côtes d'Armor,4.12,14307
1988,Ecologisme,Creuse,2.53,2196
1988,Ecologisme,Deux Sèvres,4.47,9121
1988,Ecologisme,Dordogne,3.21,8087
1988,Ecologisme,Doubs,4.89,12243
1988,Ecologisme,Drôme,4.58,10130
1988,Ecologisme,Essonne,4.33,22179
1988,Ecologisme,Eure,3.44,9384
1988,Ecologisme,Eure et Loir,3.38,7078
1988,Ecologisme,Finistère,4.27,21604
1988,Ecologisme,Gard,3.29,10514
1988,Ecologisme,Gers,3.77,4195
1988,Ecologisme,Gironde,3.02,18951
1988,Ecologisme,Guadeloupe,0.59,452
1988,Ecologisme,Guyane,1.17,191
1988,Ecologisme,Haut Rhin,9.3,32610
1988,Ecologisme,Haute Corse,2.63,1980
1988,Ecologisme,Haute Garonne,3.7,17430
1988,Ecologisme,Haute Loire,3.99,5034
1988,Ecologisme,Haute Marne,4.21,4891
1988,Ecologisme,Haute Saône,4.11,5564
1988,Ecologisme,Haute Savoie,5.39,14294
1988,Ecologisme,Haute Vienne,3.09,6637
1988,Ecologisme,Hautes Alpes,5.32,3475
1988,Ecologisme,Hautes Pyrénées,3.19,4336
1988,Ecologisme,Hauts de Seine,3.67,23964
1988,Ecologisme,Hérault,3.34,13867
1988,Ecologisme,Ille et Vilaine,4.41,19071
1988,Ecologisme,Indre,2.9,4291
1988,Ecologisme,Indre et Loire,3.46,9655
1988,Ecologisme,Isère,4.6,22665
1988,Ecologisme,Jura,5.35,7497
1988,Ecologisme,La Réunion,0.78,1651
1988,Ecologisme,Landes,2.33,4549
1988,Ecologisme,Loir et Cher,3.12,5579
1988,Ecologisme,Loire,4.06,15141
1988,Ecologisme,Loire Atlantique,4.27,23978
1988,Ecologisme,Loiret,3.74,11161
1988,Ecologisme,Lot,4.4,4466
1988,Ecologisme,Lot et Garonne,3.48,6431
1988,Ecologisme,Lozère,3.42,1583
1988,Ecologisme,Maine et Loire,4.15,15622
1988,Ecologisme,Manche,4.32,11917
1988,Ecologisme,Marne,3.95,11047
1988,Ecologisme,Martinique,0.59,686
1988,Ecologisme,Mayenne,4.06,6604
1988,Ecologisme,Mayotte,0.24,37
1988,Ecologisme,Meurthe et Moselle,4.2,15484
1988,Ecologisme,Meuse,4.48,5111
1988,Ecologisme,Morbihan,3.9,14280
1988,Ecologisme,Moselle,4.82,25855
1988,Ecologisme,Nièvre,2.8,4013
1988,Ecologisme,Nord,2.92,38846
1988,Ecologisme,Oise,3.33,12253
1988,Ecologisme,Orne,4.01,6907
1988,Ecologisme,Paris,3.64,34316
1988,Ecologisme,Pas de Calais,2.75,22507
1988,Ecologisme,Puy de Dôme,4.03,13021
1988,Ecologisme,Pyrénées Atlantiques,3.41,11428
1988,Ecologisme,Pyrénées Orientales,3.19,6329
1988,Ecologisme,Rhône,3.81,26478
1988,Ecologisme,Saône et Loire,3.26,10089
1988,Ecologisme,Sarthe,3.64,10551
1988,Ecologisme,Savoie,5,9034
1988,Ecologisme,Seine et Marne,3.81,18612
1988,Ecologisme,Seine Maritime,3.35,21820
1988,Ecologisme,Seine Saint Denis,3.27,17768
1988,Ecologisme,Somme,2.87,9171
1988,Ecologisme,Tarn,3.87,8158
1988,Ecologisme,Tarn et Garonne,3.93,4692
1988,Ecologisme,Territoire de Belfort,5.28,3589
1988,Ecologisme,Val d'Oise,3.81,17356
1988,Ecologisme,Val de Marne,3.8,20882
1988,Ecologisme,Var,2.85,12335
1988,Ecologisme,Vaucluse,3.7,9240
1988,Ecologisme,Vendée,3.91,11956
1988,Ecologisme,Vienne,3.84,8382
1988,Ecologisme,Vosges,4.81,10612
1988,Ecologisme,Yonne,3.63,6451
1988,Ecologisme,Yvelines,3.95,24713
1988,Gauche,Ain,31.41,71195
1988,Gauche,Aisne,39.55,118641
1988,Gauche,Allier,30.28,65073
1988,Gauche,Alpes de Haute Provence,30.37,23895
1988,Gauche,Alpes Maritimes,24.38,125028
1988,Gauche,Ardèche,30.64,50554
1988,Gauche,Ardennes,37.19,57793
1988,Gauche,Ariège,41.4,35946
1988,Gauche,Aube,33.71,51069
1988,Gauche,Aude,40.12,72185
1988,Gauche,Aveyron,33.58,58860
1988,Gauche,Bas Rhin,28.19,139247
1988,Gauche,Bouches du Rhône,26.96,230388
1988,Gauche,Calvados,37.41,124590
1988,Gauche,Cantal,31.79,32340
1988,Gauche,Charente,41.39,84146
1988,Gauche,Charente Maritime,36.43,109272
1988,Gauche,Cher,33.29,60319
1988,Gauche,Corrèze,28.93,45965
1988,Gauche,Corse du Sud,25.83,15996
1988,Gauche,Côte d'Or,35.75,89469
1988,Gauche,Côtes d'Armor,38.27,132970
1988,Gauche,Creuse,34.82,30269
1988,Gauche,Deux Sèvres,37.47,76530
1988,Gauche,Dordogne,34.84,87646
1988,Gauche,Doubs,34.95,87532
1988,Gauche,Drôme,31.61,69913
1988,Gauche,Essonne,32.94,168543
1988,Gauche,Eure,36.51,99559
1988,Gauche,Eure et Loir,35.74,74834
1988,Gauche,Finistère,35.7,180541
1988,Gauche,Gard,29.05,92800
1988,Gauche,Gers,40.15,44651
1988,Gauche,Gironde,38.86,243844
1988,Gauche,Guadeloupe,55.02,42283
1988,Gauche,Guyane,51.94,8495
1988,Gauche,Haut Rhin,29.6,103851
1988,Gauche,Haute Corse,31.18,23461
1988,Gauche,Haute Garonne,40.35,189847
1988,Gauche,Haute Loire,29.98,37791
1988,Gauche,Haute Marne,35.28,41028
1988,Gauche,Haute Saône,37.43,50658
1988,Gauche,Haute Savoie,27.16,72066
1988,Gauche,Haute Vienne,37.86,81401
1988,Gauche,Hautes Alpes,29.07,18971
1988,Gauche,Hautes Pyrénées,37.85,51421
1988,Gauche,Hauts de Seine,29.11,189811
1988,Gauche,Hérault,31.12,129162
1988,Gauche,Ille et Vilaine,37.61,162633
1988,Gauche,Indre,37.65,55690
1988,Gauche,Indre et Loire,37.54,104833
1988,Gauche,Isère,33.9,167115
1988,Gauche,Jura,33.43,46825
1988,Gauche,La Réunion,51.15,107976
1988,Gauche,Landes,42.07,82290
1988,Gauche,Loir et Cher,35.55,63492
1988,Gauche,Loire,30.42,113515
1988,Gauche,Loire Atlantique,36.79,206809
1988,Gauche,Loiret,31.83,95010
1988,Gauche,Lot,38.77,39313
1988,Gauche,Lot et Garonne,33.63,62147
1988,Gauche,Lozère,26.84,12406
1988,Gauche,Maine et Loire,32.63,122978
1988,Gauche,Manche,33.78,93265
1988,Gauche,Marne,34.61,96748
1988,Gauche,Martinique,58.87,68846
1988,Gauche,Mayenne,33.64,54702
1988,Gauche,Mayotte,4.01,610
1988,Gauche,Meurthe et Moselle,35.09,129259
1988,Gauche,Meuse,35.13,40108
1988,Gauche,Morbihan,34.98,128057
1988,Gauche,Moselle,33.34,178707
1988,Gauche,Nièvre,44.53,63765
1988,Gauche,Nord,36.74,488371
1988,Gauche,Oise,36.5,134132
1988,Gauche,Orne,34.12,58774
1988,Gauche,Paris,29.48,277768
1988,Gauche,Pas de Calais,41.22,336863
1988,Gauche,Puy de Dôme,34.21,110494
1988,Gauche,Pyrénées Atlantiques,33.83,113375
1988,Gauche,Pyrénées Orientales,31.41,62341
1988,Gauche,Rhône,29.32,203960
1988,Gauche,Saône et Loire,37.56,116184
1988,Gauche,Sarthe,38.09,110379
1988,Gauche,Savoie,30.37,54852
1988,Gauche,Seine et Marne,33,161061
1988,Gauche,Seine Maritime,39.03,254044
1988,Gauche,Seine Saint Denis,32.92,178928
1988,Gauche,Somme,36.68,117217
1988,Gauche,Tarn,36.53,76917
1988,Gauche,Tarn et Garonne,36.37,43389
1988,Gauche,Territoire de Belfort,36.78,24983
1988,Gauche,Val d'Oise,33.2,151269
1988,Gauche,Val de Marne,31.46,172814
1988,Gauche,Var,25.46,110356
1988,Gauche,Vaucluse,29.42,73445
1988,Gauche,Vendée,32.19,98386
1988,Gauche,Vienne,37.86,82706
1988,Gauche,Vosges,35.38,78034
1988,Gauche,Yonne,33.15,58944
1988,Gauche,Yvelines,29.38,183684
1988,Gauche radicale et extreme gauche,Ain,8.129999999999999,18408
1988,Gauche radicale et extreme gauche,Aisne,13.290000000000001,39867
1988,Gauche radicale et extreme gauche,Allier,22.12,47551
1988,Gauche radicale et extreme gauche,Alpes de Haute Provence,14.36,11302
1988,Gauche radicale et extreme gauche,Alpes Maritimes,9.08,46577
1988,Gauche radicale et extreme gauche,Ardèche,13.29,21930
1988,Gauche radicale et extreme gauche,Ardennes,12.61,19603
1988,Gauche radicale et extreme gauche,Ariège,16.189999999999998,14054
1988,Gauche radicale et extreme gauche,Aube,10.1,15305
1988,Gauche radicale et extreme gauche,Aude,15.020000000000001,27036
1988,Gauche radicale et extreme gauche,Aveyron,9.36,16400
1988,Gauche radicale et extreme gauche,Bas Rhin,4.3,21248
1988,Gauche radicale et extreme gauche,Bouches du Rhône,15.03,128444
1988,Gauche radicale et extreme gauche,Calvados,9.35,31112
1988,Gauche radicale et extreme gauche,Cantal,9.7,9865
1988,Gauche radicale et extreme gauche,Charente,11.64,23657
1988,Gauche radicale et extreme gauche,Charente Maritime,10.48,31414
1988,Gauche radicale et extreme gauche,Cher,16.61,30097
1988,Gauche radicale et extreme gauche,Corrèze,18.71,29726
1988,Gauche radicale et extreme gauche,Corse du Sud,11.07,6845
1988,Gauche radicale et extreme gauche,Côte d'Or,8.16,20442
1988,Gauche radicale et extreme gauche,Côtes d'Armor,13.24,46014
1988,Gauche radicale et extreme gauche,Creuse,16.7,14518
1988,Gauche radicale et extreme gauche,Deux Sèvres,8.24,16803
1988,Gauche radicale et extreme gauche,Dordogne,16.27,40932
1988,Gauche radicale et extreme gauche,Doubs,8.6,21539
1988,Gauche radicale et extreme gauche,Drôme,11.66,25806
1988,Gauche radicale et extreme gauche,Essonne,12.56,64272
1988,Gauche radicale et extreme gauche,Eure,9.99,27219
1988,Gauche radicale et extreme gauche,Eure et Loir,8.57,17942
1988,Gauche radicale et extreme gauche,Finistère,9.62,48636
1988,Gauche radicale et extreme gauche,Gard,17.150000000000002,54787
1988,Gauche radicale et extreme gauche,Gers,10.65,11837
1988,Gauche radicale et extreme gauche,Gironde,10.87,68226
1988,Gauche radicale et extreme gauche,Guadeloupe,6.83,5256
1988,Gauche radicale et extreme gauche,Guyane,2.45,403
1988,Gauche radicale et extreme gauche,Haut Rhin,4.24,14883
1988,Gauche radicale et extreme gauche,Haute Corse,11.75,8841
1988,Gauche radicale et extreme gauche,Haute Garonne,11.27,53010
1988,Gauche radicale et extreme gauche,Haute Loire,9.530000000000001,12011
1988,Gauche radicale et extreme gauche,Haute Marne,9.68,11257
1988,Gauche radicale et extreme gauche,Haute Saône,9,12178
1988,Gauche radicale et extreme gauche,Haute Savoie,6.64,17634
1988,Gauche radicale et extreme gauche,Haute Vienne,18.099999999999998,38926
1988,Gauche radicale et extreme gauche,Hautes Alpes,11.48,7491
1988,Gauche radicale et extreme gauche,Hautes Pyrénées,15.07,20464
1988,Gauche radicale et extreme gauche,Hauts de Seine,11.21,73143
1988,Gauche radicale et extreme gauche,Hérault,14.67,60843
1988,Gauche radicale et extreme gauche,Ille et Vilaine,8,34575
1988,Gauche radicale et extreme gauche,Indre,13.59,20099
1988,Gauche radicale et extreme gauche,Indre et Loire,9.72,27165
1988,Gauche radicale et extreme gauche,Isère,11.87,58530
1988,Gauche radicale et extreme gauche,Jura,10.49,14700
1988,Gauche radicale et extreme gauche,La Réunion,4.34,9161
1988,Gauche radicale et extreme gauche,Landes,10.68,20887
1988,Gauche radicale et extreme gauche,Loir et Cher,10.950000000000001,19581
